,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
2694,KTR,2023-10-13,2024-11-12,396,Friday,525933,USD,25566,500002,404452,0.05113179547281811,15.81991707736838,0.8089007643969424,20-35,B,qjohnson,hoffmanjames@example.com,Adrienne Juarez,F,46
2695,KTR,2022-12-09,2024-11-18,710,Friday,185559,GBP,54157,500001,51406,0.10831378337243326,0.9492032424248019,0.10281179437641125,35-50,F,qjohnson,hoffmanjames@example.com,Adrienne Juarez,F,46
2696,BYU,2022-06-18,2023-02-07,234,Saturday,905085,USD,31032,499996,803318,0.06206449651597213,25.886762052075277,1.6066488531908256,25-45,M,qjohnson,hoffmanjames@example.com,Adrienne Juarez,F,46
2697,KTR,2023-11-03,2025-01-22,446,Friday,633827,EUR,90502,500001,465497,0.181003637992724,5.143499591169256,0.930992138015724,40-55,F,qjohnson,hoffmanjames@example.com,Adrienne Juarez,F,46
2698,AKX,2023-09-13,2025-07-05,661,Wednesday,999451,USD,16253,500004,273758,0.03250573995408037,16.843536577862547,0.5475116199070408,40-45,M,qjohnson,hoffmanjames@example.com,Adrienne Juarez,F,46
2699,KTR,2022-05-21,2023-08-07,443,Saturday,823768,USD,42639,500002,472348,0.08527765888936445,11.077839536574498,0.9446922212311151,45-65,F,qjohnson,hoffmanjames@example.com,Adrienne Juarez,F,46
2700,BYU,2022-08-03,2023-12-21,505,Wednesday,698268,GBP,30862,500001,331962,0.0617238765522469,10.756334651027153,0.6639226721546557,40-65,B,jody32,kathleen04@example.net,Kylie Perez,F,36
2701,KTR,2022-11-19,2024-07-01,590,Saturday,739813,EUR,59425,500000,253761,0.11885,4.270273453933529,0.507522,35-55,F,jody32,kathleen04@example.net,Kylie Perez,F,36
2702,KTR,2022-07-02,2023-12-10,526,Saturday,275806,USD,53359,499999,76375,0.10671821343642687,1.4313424164620776,0.152750305500611,45-55,F,jody32,kathleen04@example.net,Kylie Perez,F,36
2703,KTR,2023-12-24,2024-03-28,95,Sunday,108566,USD,22406,499999,37219,0.04481208962417925,1.6611175577970188,0.07443814887629775,40-50,F,jody32,kathleen04@example.net,Kylie Perez,F,36
2704,GRZ,2022-09-29,2024-02-29,518,Thursday,693200,GBP,39353,500003,412199,0.0787055277668334,10.474398394023327,0.8243930536416781,30-55,B,jody32,kathleen04@example.net,Kylie Perez,F,36
2705,AKX,2023-04-16,2023-12-31,259,Sunday,83810,GBP,28905,499997,6916,0.057810346862081176,0.23926656287839473,0.013832082992497954,45-55,B,jody32,kathleen04@example.net,Kylie Perez,F,36
2706,AKX,2023-04-25,2023-07-11,77,Tuesday,419632,GBP,33042,500000,69000,0.066084,2.088251316506265,0.138,20-35,M,jody32,kathleen04@example.net,Kylie Perez,F,36
2707,GRZ,2023-11-24,2024-07-07,226,Friday,720401,USD,25228,499999,302607,0.050456100912201825,11.994886633898842,0.6052152104304208,20-45,F,krivera,vmoreno@example.com,David Morrison,M,21
2708,KTR,2022-09-12,2024-07-07,664,Monday,737126,EUR,64472,500003,380883,0.12894322634064195,5.907727385531704,0.7617614294314234,20-35,F,krivera,vmoreno@example.com,David Morrison,M,21
2709,KTR,2022-09-03,2024-08-14,711,Saturday,923407,USD,30499,499996,363474,0.0609984879879039,11.917571067903866,0.7269538156305251,35-60,B,krivera,vmoreno@example.com,David Morrison,M,21
2710,AKX,2023-11-19,2025-04-07,505,Sunday,877097,EUR,16355,500003,257220,0.03270980374117755,15.72730051971874,0.5144369133785197,25-45,M,krivera,vmoreno@example.com,David Morrison,M,21
2711,AKX,2022-09-20,2023-08-28,342,Tuesday,813164,GBP,29577,500000,500753,0.059154,16.930486526693038,1.001506,45-60,M,krivera,vmoreno@example.com,David Morrison,M,21
2712,KTR,2022-11-08,2023-05-18,191,Tuesday,346121,USD,96891,500002,208461,0.1937812248751005,2.1515001393318265,0.4169203323186707,30-45,F,krivera,vmoreno@example.com,David Morrison,M,21
2713,BYU,2022-12-11,2023-09-06,269,Sunday,213380,EUR,66184,500000,44820,0.132368,0.677202949353318,0.08964,30-50,B,jerry50,elizabeth48@example.org,Alan Martin,M,32
2714,KTR,2023-11-08,2025-04-10,519,Wednesday,568127,USD,15497,500000,214718,0.030994,13.855455894689294,0.429436,40-55,F,jerry50,elizabeth48@example.org,Alan Martin,M,32
2715,AKX,2023-03-10,2024-06-13,461,Friday,418288,EUR,20812,499998,135529,0.04162416649666598,6.512060349798193,0.27105908423633696,25-50,F,jerry50,elizabeth48@example.org,Alan Martin,M,32
2716,KTR,2023-11-15,2025-07-24,617,Wednesday,213816,GBP,55382,499997,58606,0.11076466458798753,1.058213860098949,0.11721270327621966,20-40,M,jerry50,elizabeth48@example.org,Alan Martin,M,32
2717,GRZ,2023-12-23,2023-12-30,7,Saturday,682409,USD,61191,500000,364989,0.122382,5.964749718095798,0.729978,40-60,M,lopezchris,timothy33@example.com,Ashley Fowler,F,46
2718,GRZ,2022-07-11,2023-10-23,469,Monday,513672,GBP,32867,499999,171241,0.06573413146826293,5.210119572823805,0.34248268496536993,30-35,F,lopezchris,timothy33@example.com,Ashley Fowler,F,46
2719,AKX,2022-05-02,2022-06-30,59,Monday,234119,GBP,84886,500002,204650,0.16977132091471633,2.4108804749899866,0.4092983628065488,25-50,B,christianlucero,andreaarellano@example.org,Shawn Freeman,M,68
2720,BYU,2024-01-17,2024-03-18,61,Wednesday,696689,GBP,24485,499998,392878,0.048970195880783524,16.045660608535837,0.7857591430365721,40-55,F,christianlucero,andreaarellano@example.org,Shawn Freeman,M,68
2721,KTR,2024-03-06,2024-10-13,221,Wednesday,119877,GBP,56684,500001,60626,0.11336777326445348,1.0695434337731988,0.12125175749648501,30-50,M,christianlucero,andreaarellano@example.org,Shawn Freeman,M,68
2722,BYU,2023-09-25,2025-01-25,488,Monday,454698,EUR,28151,499997,301328,0.05630233781402688,10.7039892010941,0.6026596159576958,25-45,B,christianlucero,andreaarellano@example.org,Shawn Freeman,M,68
2723,BYU,2023-05-22,2025-03-17,665,Monday,150813,USD,61354,499998,44898,0.12270849083396333,0.7317860286207908,0.08979635918543674,35-55,F,anthonywright,samantha10@example.com,Sierra Lopez,F,24
2724,AKX,2023-11-05,2024-03-05,121,Sunday,626579,EUR,48698,499998,382185,0.09739638958555834,7.848063575506181,0.76437305749223,35-40,B,anthonywright,samantha10@example.com,Sierra Lopez,F,24
2725,AKX,2023-03-01,2024-08-19,537,Wednesday,185363,EUR,23360,500002,66720,0.046719813120747515,2.856164383561644,0.13343946624213504,40-65,F,robinjones,danielledean@example.org,Amber Fields,F,23
2726,KTR,2024-03-07,2024-04-18,42,Thursday,757726,GBP,26621,500000,43810,0.053242,1.6456932496900942,0.08762,40-60,F,robinjones,danielledean@example.org,Amber Fields,F,23
2727,KTR,2022-08-08,2023-06-10,306,Monday,211779,USD,70827,500001,202097,0.14165371669256663,2.853389244214777,0.4041931916136168,45-55,F,robinjones,danielledean@example.org,Amber Fields,F,23
2728,AKX,2023-08-10,2023-10-09,60,Thursday,740093,EUR,78442,499999,625777,0.15688431376862755,7.977575788480661,1.2515565031130063,20-40,B,robinjones,danielledean@example.org,Amber Fields,F,23
2729,GRZ,2022-06-20,2022-10-07,109,Monday,15439,EUR,26079,500000,1363,0.052158,0.052264273936884084,0.002726,40-50,M,robinjones,danielledean@example.org,Amber Fields,F,23
2730,KTR,2022-12-04,2023-01-11,38,Sunday,340669,EUR,75373,500002,185476,0.15074539701841191,2.460775078609051,0.37095051619793523,20-35,F,robinjones,danielledean@example.org,Amber Fields,F,23
2731,KTR,2023-07-09,2024-04-14,280,Sunday,337628,GBP,77771,500001,337137,0.15554168891662218,4.3349963353949414,0.6742726514546971,40-55,B,robinjones,danielledean@example.org,Amber Fields,F,23
2732,KTR,2022-09-21,2022-11-11,51,Wednesday,998431,USD,38232,500001,601587,0.07646384707230586,15.735169491525424,1.2031715936568126,30-50,M,shannon02,rfritz@example.com,Mrs. Teresa Hudson,F,37
2733,KTR,2023-03-06,2024-01-04,304,Monday,708270,USD,26778,500001,402934,0.053555892888214225,15.047202927776533,0.8058663882672235,40-45,F,shannon02,rfritz@example.com,Mrs. Teresa Hudson,F,37
2734,GRZ,2023-11-16,2025-05-17,548,Thursday,49053,USD,80968,500001,45301,0.16193567612864773,0.5594926390672859,0.09060181879636241,45-60,F,yriggs,scott07@example.net,Crystal Simpson,F,67
2735,KTR,2022-10-25,2023-10-25,365,Tuesday,783654,USD,14271,499997,369817,0.028542171253027517,25.91388129773667,0.739638437830627,40-45,M,yriggs,scott07@example.net,Crystal Simpson,F,67
2736,AKX,2023-10-10,2024-07-14,278,Tuesday,369925,USD,41151,500004,164258,0.08230134158926729,3.9915919418726156,0.3285133718930249,40-65,F,yriggs,scott07@example.net,Crystal Simpson,F,67
2737,KTR,2023-11-03,2025-10-31,728,Friday,294813,GBP,39433,500000,258493,0.078866,6.555245606471737,0.516986,45-50,B,yriggs,scott07@example.net,Crystal Simpson,F,67
2738,GRZ,2023-03-05,2024-02-04,336,Sunday,624882,EUR,15820,499999,210782,0.03164006328012656,13.323767383059419,0.4215648431296863,35-45,B,yriggs,scott07@example.net,Crystal Simpson,F,67
2739,AKX,2022-09-13,2023-04-07,206,Tuesday,382338,USD,28285,499997,129226,0.056570339422036535,4.568711331094219,0.2584535507213043,45-60,M,yriggs,scott07@example.net,Crystal Simpson,F,67
2740,AKX,2022-06-27,2023-03-25,271,Monday,608237,USD,12663,500000,100715,0.025326,7.953486535576088,0.20143,35-55,F,yriggs,scott07@example.net,Crystal Simpson,F,67
2741,KTR,2024-03-20,2024-11-26,251,Wednesday,283550,EUR,45641,499998,103518,0.09128236512946052,2.268092285445104,0.20703682814731258,35-55,M,janet29,john60@example.net,Derrick Hart,M,77
2742,AKX,2022-06-09,2022-12-18,192,Thursday,985471,GBP,19383,500002,149064,0.038765844936620254,7.6904503946757465,0.29812680749277004,45-55,B,janet29,john60@example.net,Derrick Hart,M,77
2743,BYU,2023-10-06,2024-12-02,423,Friday,458850,USD,31102,499997,219580,0.06220437322623936,7.05999614172722,0.4391626349758099,45-65,M,janet29,john60@example.net,Derrick Hart,M,77
2744,BYU,2022-06-28,2023-08-23,421,Tuesday,961337,USD,51803,499997,593442,0.10360662163972983,11.455745806227439,1.1868911213467281,25-45,M,janet29,john60@example.net,Derrick Hart,M,77
2745,KTR,2022-05-06,2022-05-10,4,Friday,237074,EUR,45027,499998,1908,0.09005436021744087,0.04237457525484709,0.0038160152640610563,30-35,F,janet29,john60@example.net,Derrick Hart,M,77
2746,GRZ,2023-05-27,2024-01-30,248,Saturday,527701,GBP,30800,499996,46689,0.06160049280394243,1.5158766233766234,0.09337874702997624,25-45,F,janet29,john60@example.net,Derrick Hart,M,77
2747,GRZ,2023-10-03,2025-03-12,526,Tuesday,100125,USD,22454,500001,34832,0.04490791018417963,1.5512603545025385,0.06966386067227866,40-65,B,janet29,john60@example.net,Derrick Hart,M,77
2748,KTR,2023-08-11,2025-04-05,603,Friday,798510,GBP,83712,500001,463803,0.16742366515266968,5.540460149082569,0.9276041447917104,40-60,M,bradfordmark,amberjohnson@example.net,Larry Morales,M,39
2749,AKX,2023-01-07,2023-10-13,279,Saturday,526327,GBP,32201,500003,121776,0.06440161359031846,3.781745908512158,0.24355053869676782,30-45,B,bradfordmark,amberjohnson@example.net,Larry Morales,M,39
2750,KTR,2023-06-08,2023-09-02,86,Thursday,535456,EUR,54497,500001,170085,0.10899378201243598,3.120997486100152,0.34016931966136066,25-45,F,harmonkayla,sandersmegan@example.org,Lori Lloyd,F,18
2751,AKX,2022-07-26,2023-11-18,480,Tuesday,394245,USD,67783,499998,31220,0.13556654226616907,0.4605874629331838,0.062440249760999045,20-40,F,harmonkayla,sandersmegan@example.org,Lori Lloyd,F,18
2752,GRZ,2023-03-06,2024-02-24,355,Monday,797268,GBP,21711,499998,523865,0.043422173688694755,24.129012942747917,1.0477341909367637,35-40,B,harmonkayla,sandersmegan@example.org,Lori Lloyd,F,18
2753,KTR,2023-10-09,2024-02-21,135,Monday,932633,USD,39340,499996,243520,0.07868062944503557,6.190137264870361,0.4870438963511708,45-50,B,harmonkayla,sandersmegan@example.org,Lori Lloyd,F,18
2754,KTR,2024-01-27,2025-02-19,389,Saturday,543137,EUR,14043,500000,365763,0.028086,26.045930356761374,0.731526,30-35,M,harmonkayla,sandersmegan@example.org,Lori Lloyd,F,18
2755,KTR,2022-11-27,2024-11-21,725,Sunday,342177,EUR,14202,499997,333998,0.02840417042502255,23.517673567103223,0.668000008000048,45-55,F,sarahsmith,dudleymichael@example.net,Emma Barton,F,19
2756,BYU,2022-06-16,2024-02-07,601,Thursday,763182,EUR,12348,500001,478469,0.024695950608098784,38.748704243602205,0.9569360861278278,30-45,F,sarahsmith,dudleymichael@example.net,Emma Barton,F,19
2757,AKX,2022-09-30,2022-12-20,81,Friday,190552,GBP,53570,500001,67697,0.10713978572042857,1.2637110322941945,0.13539372921254159,45-60,M,sarahsmith,dudleymichael@example.net,Emma Barton,F,19
2758,AKX,2023-12-31,2024-07-18,200,Sunday,98957,GBP,15761,499998,93325,0.031522126088504354,5.921261341285452,0.18665074660298642,20-25,F,sarahsmith,dudleymichael@example.net,Emma Barton,F,19
2759,AKX,2023-02-27,2023-12-09,285,Monday,690517,EUR,20899,499999,422940,0.04179808359616719,20.237331929757406,0.8458816917633836,30-55,F,sarahsmith,dudleymichael@example.net,Emma Barton,F,19
2760,KTR,2022-09-04,2024-04-03,577,Sunday,367029,EUR,36817,500000,117964,0.073634,3.2040633403047507,0.235928,30-55,M,sarahsmith,dudleymichael@example.net,Emma Barton,F,19
2761,AKX,2024-01-11,2025-10-25,653,Thursday,646758,USD,40857,500000,185044,0.081714,4.529064786939815,0.370088,40-55,F,pughkristin,hollyroberts@example.net,Megan Andrews,F,72
2762,KTR,2024-01-22,2024-07-08,168,Monday,878060,USD,34576,499998,528940,0.06915227660910643,15.297894493290144,1.0578842315369261,30-50,F,pughkristin,hollyroberts@example.net,Megan Andrews,F,72
2763,GRZ,2024-02-11,2025-09-02,569,Sunday,922426,EUR,69500,499997,596338,0.13900083400500404,8.580402877697841,1.1926831560989366,25-30,F,pughkristin,hollyroberts@example.net,Megan Andrews,F,72
2764,KTR,2024-03-24,2024-05-07,44,Sunday,640045,GBP,20880,499996,291063,0.041760334082672664,13.939798850574713,0.5821306570452564,35-45,M,pughkristin,hollyroberts@example.net,Megan Andrews,F,72
2765,GRZ,2022-07-08,2024-03-07,608,Friday,734777,USD,28578,499999,117445,0.057156114312228626,4.109629785149416,0.23489046978093955,30-40,M,pughkristin,hollyroberts@example.net,Megan Andrews,F,72
2766,AKX,2023-02-28,2024-05-08,435,Tuesday,266717,USD,42369,500001,103386,0.08473783052433895,2.440133116193443,0.20677158645682708,40-50,F,pughkristin,hollyroberts@example.net,Megan Andrews,F,72
2767,GRZ,2023-01-15,2024-05-31,502,Sunday,692942,EUR,27378,500001,105136,0.05475589048821902,3.84016363503543,0.21027157945684108,30-35,F,mcampbell,xmaddox@example.org,Elizabeth Carter,F,86
2768,GRZ,2022-11-04,2024-01-28,450,Friday,375281,USD,52928,499996,298495,0.10585684685477484,5.6396425332527205,0.5969947759582077,45-55,B,mcampbell,xmaddox@example.org,Elizabeth Carter,F,86
2769,BYU,2023-01-02,2024-07-11,556,Monday,505369,EUR,44957,500003,412561,0.08991346051923689,9.176791155993504,0.8251170492977042,45-65,B,mcampbell,xmaddox@example.org,Elizabeth Carter,F,86
2770,BYU,2022-07-02,2023-07-29,392,Saturday,410620,GBP,49751,500002,356944,0.09950160199359202,7.174609555586822,0.7138851444594222,30-40,B,mcampbell,xmaddox@example.org,Elizabeth Carter,F,86
2771,AKX,2023-12-02,2024-01-11,40,Saturday,24260,GBP,60314,500000,6097,0.120628,0.10108764134363497,0.012194,40-60,M,mcampbell,xmaddox@example.org,Elizabeth Carter,F,86
2772,GRZ,2023-04-04,2024-03-17,348,Tuesday,905347,GBP,34329,500005,19674,0.06865731342686573,0.573101459407498,0.039347606523934764,35-45,B,mcampbell,xmaddox@example.org,Elizabeth Carter,F,86
2773,BYU,2023-09-16,2024-12-20,461,Saturday,608550,EUR,35086,500000,534178,0.070172,15.224819016131791,1.068356,40-60,B,mcampbell,xmaddox@example.org,Elizabeth Carter,F,86
2774,AKX,2022-12-05,2023-12-02,362,Monday,48711,EUR,34335,500000,41375,0.06867,1.2050385903596912,0.08275,35-45,F,mcampbell,xmaddox@example.org,Elizabeth Carter,F,86
2775,BYU,2024-04-21,2025-10-07,534,Sunday,450760,GBP,28439,499997,366173,0.05687834127004762,12.875734027216147,0.7323503941023646,35-40,B,vincent25,warrenbob@example.net,Austin Henderson,M,67
2776,KTR,2024-01-20,2024-12-08,323,Saturday,715728,GBP,82322,500000,168499,0.164644,2.046828308350137,0.336998,40-55,B,vincent25,warrenbob@example.net,Austin Henderson,M,67
2777,KTR,2023-12-27,2024-03-19,83,Wednesday,583700,USD,35089,500002,424335,0.07017771928912285,12.09310610162729,0.8486666053335786,20-45,B,vincent25,warrenbob@example.net,Austin Henderson,M,67
2778,GRZ,2022-08-18,2023-05-15,270,Thursday,797410,EUR,4323,500001,592641,0.008645982708034584,137.09021512838308,1.185279629440741,40-55,F,hopkinssteven,jennifer77@example.net,Alejandro Casey,M,79
2779,KTR,2022-06-09,2022-11-17,161,Thursday,225020,EUR,47586,499999,119637,0.0951721903443807,2.5141218005295674,0.2392744785489571,20-30,F,hopkinssteven,jennifer77@example.net,Alejandro Casey,M,79
2780,BYU,2022-09-14,2024-02-14,518,Wednesday,476850,EUR,16938,500002,67973,0.033875864496542014,4.013047585311135,0.13594545621817514,35-50,F,hannah86,scarroll@example.net,Roy Goodwin,M,28
2781,BYU,2023-03-17,2024-08-28,530,Friday,473052,EUR,36762,500002,336742,0.07352370590517637,9.1600565801643,0.6734813060747757,30-50,M,hannah86,scarroll@example.net,Roy Goodwin,M,28
2782,AKX,2023-02-27,2024-08-31,551,Monday,831690,GBP,20180,499999,60874,0.04036008072016144,3.0165510406342912,0.121748243496487,45-55,B,hannah86,scarroll@example.net,Roy Goodwin,M,28
2783,GRZ,2024-02-10,2024-09-28,231,Saturday,327956,GBP,81056,500003,10004,0.162111027333836,0.12342084484800632,0.020007879952720284,20-25,F,hannah86,scarroll@example.net,Roy Goodwin,M,28
2784,KTR,2023-02-02,2024-02-27,390,Thursday,913705,USD,43650,500000,205203,0.0873,4.701099656357388,0.410406,35-40,F,hannah86,scarroll@example.net,Roy Goodwin,M,28
2785,AKX,2023-09-08,2023-12-27,110,Friday,238233,USD,55345,500000,163534,0.11069,2.954810732676845,0.327068,25-30,B,hannah86,scarroll@example.net,Roy Goodwin,M,28
2786,GRZ,2023-12-29,2025-05-21,509,Friday,391784,EUR,16650,500002,167756,0.0332998668005328,10.075435435435436,0.3355106579573682,20-45,B,hannah86,scarroll@example.net,Roy Goodwin,M,28
2787,AKX,2022-07-25,2023-10-14,446,Monday,649969,EUR,53764,500000,4043,0.107528,0.07519901793021352,0.008086,40-50,F,hannah86,scarroll@example.net,Roy Goodwin,M,28
2788,AKX,2022-05-27,2023-06-02,371,Friday,46948,EUR,21200,500000,27668,0.0424,1.3050943396226415,0.055336,25-45,F,eriley,debraperry@example.com,Nathan Wood,M,88
2789,GRZ,2024-02-06,2025-11-23,656,Tuesday,922546,EUR,34442,499997,18197,0.06888441330647983,0.5283374949189943,0.03639421836531019,45-70,F,eriley,debraperry@example.com,Nathan Wood,M,88
2790,KTR,2022-12-01,2023-11-30,364,Thursday,410776,USD,19403,499999,380552,0.038806077612155224,19.61304952842344,0.7611055222110444,40-60,M,eriley,debraperry@example.com,Nathan Wood,M,88
2791,AKX,2023-06-13,2023-11-05,145,Tuesday,488171,GBP,83222,499998,103396,0.16644466577866313,1.2424118622479632,0.20679282717130867,30-50,M,eriley,debraperry@example.com,Nathan Wood,M,88
2792,AKX,2022-12-15,2024-03-04,445,Thursday,676773,GBP,33773,500000,442460,0.067546,13.100997838510052,0.88492,30-55,F,eriley,debraperry@example.com,Nathan Wood,M,88
2793,AKX,2023-03-07,2024-02-16,346,Tuesday,516859,GBP,76199,500002,215804,0.15239739041043837,2.832110657620179,0.4316062735749057,20-25,F,daniellestewart,nicolestewart@example.net,Corey Hammond,M,21
2794,AKX,2023-08-14,2025-02-20,556,Monday,637524,USD,51046,500002,637157,0.10209159163363346,12.482016220663715,1.274308902764389,20-40,B,daniellestewart,nicolestewart@example.net,Corey Hammond,M,21
2795,BYU,2022-07-16,2022-09-24,70,Saturday,314892,USD,35766,499998,186609,0.07153228612914452,5.217497064250964,0.3732194928779715,35-45,M,jasonwest,clifford08@example.com,Olivia Krueger,F,70
2796,KTR,2023-08-09,2024-06-29,325,Wednesday,40800,GBP,23774,500000,39477,0.047548,1.6605114831328343,0.078954,40-60,F,jasonwest,clifford08@example.com,Olivia Krueger,F,70
2797,AKX,2022-12-24,2024-12-18,725,Saturday,409379,EUR,46076,499997,170742,0.09215255291531749,3.705660213560205,0.34148604891629347,40-45,M,jasonwest,clifford08@example.com,Olivia Krueger,F,70
2798,AKX,2022-07-17,2022-07-26,9,Sunday,396989,USD,73345,500000,380022,0.14669,5.18129388506374,0.760044,25-45,B,jasonwest,clifford08@example.com,Olivia Krueger,F,70
2799,GRZ,2023-09-19,2025-09-02,714,Tuesday,699371,USD,14742,500000,596172,0.029484,40.44037444037444,1.192344,25-40,B,jasonwest,clifford08@example.com,Olivia Krueger,F,70
